codigo_bapin_id,codigo_bapin_desc,ultima_actualizacion_fecha
140390,"Programa MAS, Etapa III - Construcción y Rehabilitación de Corredores Urbanos en el Gran Buenos Aires - Zona 5",Última actualización del ejercicio 2025: 26 Marzo 2025.
140391,"Programa MAS, RMBA - Etapa IV - Construcción y Rehabilitación de Corredores Urbanos en la Región Metropolitana de Buenos Aires - Localidades de Lomas de Zamora, Esteban Echeverría, Ezeiza, Almirante Brown, Presidente Perón, Cañuelas, San Vicente - Zona 5",Última actualización del ejercicio 2025: 26 Marzo 2025.
140392,"Programa MAS, Etapa III - Construcción y Rehabilitación de Corredores Urbanos en el Gran Buenos Aires - Zona 6",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140394,"Programa MAS, RMBA - Etapa IV - Construcción y Rehabilitación de Corredores Urbanos en la Región Metropolitana de Buenos Aires - Localidades de Avellaneda, Lanús, Quilmes, Berazategui, Florencio Varela - Zona 6",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140422,ADQUISICIÓN DE EQUIPAMIENTO PARA EL NORMAL FUNCIONAMIENTO - CABA - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
140441,Adquisición de Equipamiento Básico CABA y Sedes Exterior - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
140457,Ampliación Hospital Regional Río Gallegos - Hemodiálisis e Internación,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140459,Construcción Hospital Regional Oeste - Famaillá - TUCUMÁN,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140491,Remodelación y puesta en funcionamiento del nuevo edificio en la ciudad de Tucuman,Última actualización del ejercicio 2025: 26 Marzo 2025.
140495,2025 - Adquisición de equipamiento informático y de oficina.,Última actualización del ejercicio 2025: 26 Marzo 2025.
140496,Adquisición de Equipamiento para el normal funcionamiento de las Sedes en el Exterior - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
140524,2025 - Zona 5 (BA) - Transferencias de capital a Cooperativas y Mutuales - CABA y BA,Última actualización del ejercicio 2025: 26 Marzo 2025.
140558,Adquisición de dron profesional Mavic 2 Enterprise Advanced - Río Uruguay,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140596,"2025 - Zona 1 (NEA) - Transferencias de capital a Cooperativas y Mutuales - Chaco, Formosa, Entre Ríos, Misiones y Corrientes.",Última actualización del ejercicio 2025: 26 Marzo 2025.
140613,"2025 - Zona 2 (NOA) - Transferencias de capital a Cooperativas y Mutuales - Santiago del Estéreo, Salta, Jujuy y Tucumán",Última actualización del ejercicio 2025: 26 Marzo 2025.
140669,"Licencias de Software (2023) Red Hat, Lic. Adobe, Zoom, Lic.sist. backup, Protecc. centraliz. Anti-malware para servidores virtuales, Antivirus PC, Sist. Liq. sueldos Mapuche, Acuerdo Microsoft",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
140674,2025 - Zona 4 (CENTRO) - Transferencias de capital a Cooperativas y Mutuales - Córdoba y Santa Fe.,Última actualización del ejercicio 2025: 26 Marzo 2025.
141147,PARQUE CENTRAL SAN VICENTE - BUENOS AIRES,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141220,"Microinformática (2025) Insumos, materiales, repuestos y accesorios para soporte técnico y mantenim. red voz y datos, cintas backup, CIMA, Telef. fija, Telef. Móvil, Fotocopiado, Scanner, PCs, Notebooks,  Seguro para Notebooks, CATV",Última actualización del ejercicio 2025: 26 Marzo 2025.
141243,PARQUE CENTRAL DE LA RIOJA,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141244,PARQUE DEL IRUPE - CLORINDA - FORMOSA,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141247,ACTUALIZACIÓN DE TECNOLOGÍAS DENTRO DEL PARQUE TECNÓPOLIS' 2023,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141294,"PUESTA EN VALOR INTEGRAL PATIO ANDALUZ, PATIO RIVADAVIA Y PATIO LAVADEROS, MUSEO DE SITIO, CENTRO CULTURAL  EN CONFITERÍA DEL MOLINO",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141325,Hospital El Calafate - Adquisición de equipamiento para mejoras en servicios médicos,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141353,Adquisición de Equipamiento para el normal funcionamiento - CABA  - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
141435,Adquisición de equipamiento básico para SIGEN - Ejercicio 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141451,"Adquisición de Bs. de Uso, Dependencias Varias - Ministerio Público Fiscal - Procuración Gral. de la Nación (2025)",Última actualización del ejercicio 2025: 26 Marzo 2025.
141461,"INSTALACIÓN DE SISTEMA DE DETECCIÓN TEMPRANA DE INCENDIOS, SISTEMA DE CLIMATIZACIÓN Y VENTILACIONES EN LA CONFITERÍA DEL MOLINO",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141518,"Infraestructura básica de Centro Cómputos y Equipamiento: (2023) AA, Ctral telefónica, Tel., Securización acceso remoto, Servidores y Blade, UPS, Serv., Switches, AP, Sist., Disp. Backuo, AS/400, Detección y Extinción de incendios, Prevenc. pérd, de la informac., Storage, Telepresencia",Última actualización del ejercicio 2025: 26 Marzo 2025.
141523,"Centro de Contingencia ARSAT (2023) Renov. de equip., Ampliac. Infraestruct.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141528,"Mejora y Fortalecimiento de Red de Datos del Ministerio (2023) Enlaces LAN to LAN y VPN, Switches y APs, Balanc. tráfico de red, Firewall, Rediseño red perimetral, Audioevac., Internet, Redis. Seguridad acceso a la red, Controlad. de red, Sol. Protecc. ataques, Backbone, Webex, Sol. Protecc. Correo Elec",Última actualización del ejercicio 2025: 26 Marzo 2025.
141546,ADQUISICIÓN DE EQUIPOS Y OTROS PARA SERVICIOS TÉCNICOS REGULARES DE APOYO A LOS PROYECTOS Y PROGRAMAS DEL PLAN NACIONAL ESPACIAL - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
141550,"Refuerzo estructural parcial, de la azotea del 7mo piso del Palacio (Etapa III)",Última actualización del ejercicio 2025: 26 Marzo 2025.
141571,Desarrollo de Áreas Metropolitanas del Interior II - Obra Temprana Complejo Ambiental Villa Dominico - CEAMSE,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141589,ADQUISICIÓN DE EQUIPAMIENTO VINCULADO A LA OPERACIÓN DE ESTACIONES TERRENAS Y PRESTACIÓN DE SERVICIOS TECNOLÓGICOS - CÓRDOBA - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
141599,"ADQUISICIÓN DE EQUIPAMIENTO PARA LA PRODUCCIÓN DE LOS LANZADORES TRONADOR II A, B Y C.- 2025",Última actualización del ejercicio 2025: 26 Marzo 2025.
141675,"Adquisición y renovación de equipos de telefonía, adquisición de equipos de transporte, herramientas y maquinarias para tareas de mantenimiento y refacciones. Adquisición de vehículos para apoyo de las comisiones en el campo. Adquisición de electrodomésticos para cocinas. Reposición de muebles de oficina y sillones ergonómicos para cumplir con las metas del Plan de Gestión y el normal funcionamiento del Instituto Geográfico Nacional. CABA. AÑO 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141711,"Reposición Bs. de Uso, Dependencias Varias - Ministerio Público Fiscal - Procuración Gral. de la Nación (2025)",Última actualización del ejercicio 2025: 26 Marzo 2025.
141737,"Inversión continua en renovación por obsolescencia. Adquisición, renovación y updates de licencias de Software, adquisición y renovación de equipos de telefonía, equipamiento de comunicaciones, adquisición y actualización de equipamiento para computación, adquisición de herramientas para tareas de mantenimiento de las redes de comunicación, reposición anual para el normal funcionamiento del Instituto Geográfico Nacional.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141790,ADQUISICIÓN DE EQUIPAMIENTO BÁSICO DE OFICINA - PROGRAMA 44 PARA EL AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141830,ADQUISICIÓN DE EQUIPAMIENTO BÁSICO DE OFICINA - PROGRAMA 44 PARA EL AÑO 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
141838,Refacción en Infraestructura Edilicia de la Dirección Regional Cuyo Centro  - Provincia de Mendoza -Año 2023,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141893,Plan de Jerarquización de Arterias Urbanas en el país - Inicio 2023,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
141936,Adquisición de un angiógrafo para los servicios del Hospital Churruca (BID N° 4113/OC-AR) (2025),Última actualización del ejercicio 2025: 26 Marzo 2025.
141951,Adquisición de equipos de comunicaciones para el trabajo policial en barrios seguros (BID N° 4113/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
142011,Adquisición de chalecos Antibalas RB3 para las Fuerzas federales (Act 4),Última actualización del ejercicio 2025: 26 Marzo 2025.
142056,Construcción de Subcentral de incendios en el Parque Nacional Predelta,Última actualización del ejercicio 2025: 26 Marzo 2025.
142059,AÑO 2024 - EQUIPAMIENTO BÁSICO DE OFICINA - SOFTWARE HARDWARE MOBILIARIO HERRAMIENTAS - ADQUISICIÓN Y ACTUALIZACIÓN DEL EQUIPAMIENTO INFORMÁTICO Y NO INFORMÁTICO,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
142071,AÑO 2025 - EQUIPAMIENTO BÁSICO DE OFICINA - SOFTWARE HARDWARE MOBILIARIO HERRAMIENTAS - ADQUISICIÓN Y ACTUALIZACIÓN DEL EQUIPAMIENTO INFORMÁTICO Y NO INFORMÁTICO,Última actualización del ejercicio 2025: 26 Marzo 2025.
142179,Construcción de Centro de Visitantes y mirador en el Parque Nacional Aconquija,Última actualización del ejercicio 2025: 26 Marzo 2025.
142197,"Diseño, construcción y operación del Centro Ambiental en La Banda, Santiago del Estero",Última actualización del ejercicio 2025: 26 Marzo 2025.
142215,ADQUISICIÓN DE TECNOLOGÍA INFORMÁTICA Y TELECOMUNICACIONES PARA LA SECRETARÍA GENERAL Y DEPENDENCIAS.- EJERCICIO 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
142227,"Diseño, construcción y operación del Centro Ambiental en Miramar, Pcia. de Buenos Aires",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
142228,Adquisición de equipamiento de comunicaciones de Alta Frecuencia  para las Fuerzas Federales,Última actualización del ejercicio 2025: 26 Marzo 2025.
142246,Adquisición de equipamiento de comunicaciones P25 para Operativos de las Fuerzas Federales,Última actualización del ejercicio 2025: 26 Marzo 2025.
142259,Ejecución de obras de Agua Potable y Saneamiento del Programa Argentina Hace - A iniciar en 2023,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
142300,Desarrollo de pilas de combustible y electrolizadores de alta temperatura,Última actualización del ejercicio 2025: 26 Marzo 2025.
142303,Plan Federal de Fortalecimiento de la Infraestructura edilicia- BID AR-5293- 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
142322,Adquisición de equipamiento informático para la detección de delitos de ciberseguridad en el Ministerio de Seguridad de la Nación,Última actualización del ejercicio 2025: 26 Marzo 2025.
142391,Adquisición de equipamiento y herramientas para el área Mantenimiento del MAyDS - Periodo 2023.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
